25.799086758	113	Prevotella copri
6.84931506849	30	Prevotella stercorea
4.79452054795	21	Prevotellamassilia timonensis
3.42465753425	15	Prevotella
2.51141552511	11	Prevotella albensis
2.05479452055	9	Megasphaera elsdenii
1.59817351598	7	sp. oral
1.14155251142	5	Prevotella bryantii
1.14155251142	5	Faecalibacterium prausnitzii
1.14155251142	5	Prevotella multisaccharivorax
1.14155251142	5	Prevotella ruminicola
0.913242009132	4	bacterium HUN156
0.913242009132	4	Alloprevotella tannerae
0.913242009132	4	Clostridiales
0.913242009132	4	sp. KHD1
0.913242009132	4	sp. AGR2160
0.913242009132	4	Duodenibacillus massiliensis
0.913242009132	4	Megasphaera
0.913242009132	4	Prevotella nanceiensis
0.684931506849	3	sp. P5-119
0.684931506849	3	sp. HJM029
0.684931506849	3	Prevotella timonensis
0.684931506849	3	Prevotella paludivivens
0.684931506849	3	Prevotella buccae
0.684931506849	3	Prevotella pleuritidis
0.684931506849	3	Prevotella denticola
0.684931506849	3	Prevotella oralis
0.684931506849	3	bacterium TF01-11
0.684931506849	3	Dialister succinatiphilus
0.684931506849	3	Prevotella enoeca
0.684931506849	3	bacterium YSB2008
0.684931506849	3	Clostridium propionicum
0.456621004566	2	bacterium 10-1
0.456621004566	2	bacterium WCE2004
0.456621004566	2	Oscillibacter
0.456621004566	2	Roseburia hominis
0.456621004566	2	sp. P5-125
0.456621004566	2	Coriobacterium glomerans
0.456621004566	2	sp. HMSC069G02
0.456621004566	2	Streptomyces olindensis
0.456621004566	2	sp. P4-76
0.456621004566	2	sp. FD3004
0.456621004566	2	Sutterella
0.456621004566	2	Blautia
0.456621004566	2	Prevotella loescheii
0.456621004566	2	Prevotella dentalis
0.456621004566	2	Prevotella ihumii
0.456621004566	2	Prevotella oulorum
0.456621004566	2	Eubacterium rectale
0.456621004566	2	Bacteroides thetaiotaomicron
0.456621004566	2	sp. P6B1
0.456621004566	2	Lactobacillus salivarius
0.456621004566	2	Bacteroides caecimuris
0.456621004566	2	sp. HGS0025
0.456621004566	2	Paraprevotella xylaniphila
0.456621004566	2	sp. An31A
0.228310502283	1	Bacteroides uniformis
0.228310502283	1	Prevotella salivae
0.228310502283	1	sp. An277
0.228310502283	1	sp. P6A1
0.228310502283	1	bacterium H1
0.228310502283	1	sp. 499
0.228310502283	1	Prevotella melaninogenica
0.228310502283	1	sp. An62
0.228310502283	1	Effusibacillus pohliae
0.228310502283	1	Prevotella scopos
0.228310502283	1	Flavonifractor
0.228310502283	1	Senegalimassilia anaerobia
0.228310502283	1	Bacteroides fragilis
0.228310502283	1	Ruminococcus flavefaciens
0.228310502283	1	Caldanaerobacter subterraneus
0.228310502283	1	Coprococcus eutactus
0.228310502283	1	bacterium 28-4
0.228310502283	1	sp. YS-1r
0.228310502283	1	Hallella seregens
0.228310502283	1	Prevotella intermedia
0.228310502283	1	sp. DNF00663
0.228310502283	1	Salmonella enterica
0.228310502283	1	Porphyromonas somerae
0.228310502283	1	sp. HUN102
0.228310502283	1	sp. 1-3
