11.9760479042	40	Prevotella dentalis
7.78443113772	26	Prevotella ruminicola
6.2874251497	21	Prevotella sp.
5.9880239521	20	Prevotella denticola
5.9880239521	20	Eubacterium rectale
5.68862275449	19	Prevotella melaninogenica
5.08982035928	17	Prevotella intermedia
4.49101796407	15	Megasphaera elsdenii
2.39520958084	8	Bacteroides thetaiotaomicron
2.39520958084	8	Bacteroides vulgatus
1.79640718563	6	Faecalibacterium prausnitzii
1.79640718563	6	Roseburia intestinalis
1.49700598802	5	Bacteroides salanitronis
1.49700598802	5	Odoribacter splanchnicus
1.19760479042	4	Clostridium saccharolyticum WM1
1.19760479042	4	Bacteroides xylanisolvens
1.19760479042	4	Selenomonas ruminantium
0.898203592814	3	Ignavibacterium album
0.898203592814	3	Roseburia hominis
0.898203592814	3	Streptococcus lutetiensis
0.898203592814	3	Butyrivibrio fibrisolvens
0.898203592814	3	Oscillibacter valericigenes
0.898203592814	3	Bacteroidales bacterium
0.898203592814	3	Barnesiella viscericola
0.898203592814	3	Lachnoclostridium phytofermentans
0.59880239521	2	Draconibacterium orientale
0.59880239521	2	Blautia obeum
0.59880239521	2	Clostridium cf. saccharolyticum K10
0.59880239521	2	Psychroflexus torquis
0.59880239521	2	Parabacteroides distasonis
0.59880239521	2	Eubacterium siraeum 703
0.59880239521	2	Candidatus Odyssella
0.59880239521	2	Spirosoma linguale
0.59880239521	2	Streptococcus anginosus
0.59880239521	2	Selenomonas sputigena
0.59880239521	2	Desulfobulbus propionicus
0.59880239521	2	Actinobacillus pleuropneumoniae
0.59880239521	2	Streptococcus infantarius
0.59880239521	2	Treponema succinifaciens
0.59880239521	2	Eubacterium eligens ATCC 27750
0.59880239521	2	Lactobacillus buchneri
0.59880239521	2	Ruminococcus bicirculans
0.299401197605	1	Clostridium novyi
0.299401197605	1	Vibrio cholerae
0.299401197605	1	Xanthomonas campestris
0.299401197605	1	Coprococcus catus
0.299401197605	1	Lactobacillus gasseri
0.299401197605	1	Campylobacter hominis
0.299401197605	1	Rhodospirillum photometricum
0.299401197605	1	Bacillus megaterium
0.299401197605	1	Prevotella bryantii
0.299401197605	1	Thioalkalivibrio sp.
0.299401197605	1	Bacteroides fragilis
0.299401197605	1	Campylobacter fetus
0.299401197605	1	Campylobacter iguaniorum
0.299401197605	1	Desulfotomaculum acetoxidans
0.299401197605	1	Coriobacterium glomerans
0.299401197605	1	Alkaliphilus oremlandii
0.299401197605	1	Ruminococcus albus
0.299401197605	1	Porphyromonas gingivalis
0.299401197605	1	Coprococcus sp.
0.299401197605	1	Bacteroides helcogenes
0.299401197605	1	Treponema azotonutricium
0.299401197605	1	Geobacillus kaustophilus
0.299401197605	1	Tannerella forsythia
0.299401197605	1	Sphingobacterium sp.
0.299401197605	1	Streptococcus macedonicus
0.299401197605	1	Lactobacillus acidophilus
0.299401197605	1	Pelosinus fermentans
0.299401197605	1	Acetohalobium arabaticum
0.299401197605	1	Streptococcus dysgalactiae
0.299401197605	1	Fibrobacter succinogenes
0.299401197605	1	Caldicellulosiruptor kronotskyensis
0.299401197605	1	Actinobacillus succinogenes
0.299401197605	1	Butyrivibrio proteoclasticus
0.299401197605	1	Clostridium autoethanogenum
0.299401197605	1	Chryseobacterium sp.
0.299401197605	1	Lactobacillus salivarius
0.299401197605	1	Clostridium cellulosi
0.299401197605	1	Ruminococcus champanellensis
0.299401197605	1	Acidaminococcus fermentans
0.299401197605	1	Paenibacillus riograndensis
0.299401197605	1	Ruminiclostridium thermocellum
0.299401197605	1	Ilyobacter polytropus
0.299401197605	1	Peptoclostridium difficile
0.299401197605	1	Veillonella parvula
0.299401197605	1	Clostridium lentocellum
0.299401197605	1	Paludibacter propionicigenes
0.299401197605	1	Treponema brennaborense
0.299401197605	1	Tistrella mobilis
